bot_id,bot_name,strategy,base_bet,starting_pool,table_max,rounds_played,rounds_capped,final_playing_pool,final_winnings,final_total,net_profit
97,Kalani Mullen,flat,2500.0,100000.0,50000.0,93,0,0.0,132500.0,132500.0,32500.0
98,Shepard Lang,flat,2500.0,100000.0,50000.0,72,0,0.0,80000.0,80000.0,-20000.0
99,Amirah Velazquez,flat,2500.0,100000.0,50000.0,61,0,0.0,52500.0,52500.0,-47500.0
100,Drew McPherson,flat,2500.0,100000.0,50000.0,83,0,0.0,107500.0,107500.0,7500.0
101,Emmaline Andrade,flat,2500.0,100000.0,50000.0,84,0,0.0,110000.0,110000.0,10000.0
102,Abdiel Fowler,flat,2500.0,100000.0,50000.0,72,0,0.0,80000.0,80000.0,-20000.0
103,Lennon Vega,flat,2500.0,100000.0,50000.0,81,0,0.0,102500.0,102500.0,2500.0
104,Aidan Lynn,flat,2500.0,100000.0,50000.0,64,0,0.0,60000.0,60000.0,-40000.0
105,Samira Carson,flat,2500.0,100000.0,50000.0,78,0,0.0,95000.0,95000.0,-5000.0
106,Ares Hudson,flat,2500.0,100000.0,50000.0,76,0,0.0,90000.0,90000.0,-10000.0
107,Kamila Frost,flat,2500.0,100000.0,50000.0,78,0,0.0,95000.0,95000.0,-5000.0
108,Dario Berger,flat,2500.0,100000.0,50000.0,68,0,0.0,70000.0,70000.0,-30000.0
109,Laylah Berry,flat,2500.0,100000.0,50000.0,61,0,0.0,52500.0,52500.0,-47500.0
110,Adonis Marquez,flat,2500.0,100000.0,50000.0,69,0,0.0,72500.0,72500.0,-27500.0
111,Milani Lucero,flat,2500.0,100000.0,50000.0,72,0,0.0,80000.0,80000.0,-20000.0
112,Felipe Holt,flat,2500.0,100000.0,50000.0,61,0,0.0,52500.0,52500.0,-47500.0
113,Adelynn Yoder,flat,2500.0,100000.0,50000.0,70,0,0.0,75000.0,75000.0,-25000.0
114,Johan Briggs,flat,2500.0,100000.0,50000.0,66,0,0.0,65000.0,65000.0,-35000.0
115,Alia Campos,flat,2500.0,100000.0,50000.0,85,0,0.0,112500.0,112500.0,12500.0
116,Gideon Simmons,flat,2500.0,100000.0,50000.0,78,0,0.0,95000.0,95000.0,-5000.0
117,Reagan Palacios,flat,2500.0,100000.0,50000.0,76,0,0.0,90000.0,90000.0,-10000.0
118,Thaddeus Melton,flat,2500.0,100000.0,50000.0,71,0,0.0,77500.0,77500.0,-22500.0
119,Kamiyah Harrington,flat,2500.0,100000.0,50000.0,86,0,0.0,115000.0,115000.0,15000.0
120,Omari Avalos,flat,2500.0,100000.0,50000.0,84,0,0.0,110000.0,110000.0,10000.0
121,Paloma O’Connor,flat,2500.0,100000.0,50000.0,85,0,0.0,112500.0,112500.0,12500.0
122,Princeton Wu,flat,2500.0,100000.0,50000.0,74,0,0.0,85000.0,85000.0,-15000.0
123,Liana Rios,flat,2500.0,100000.0,50000.0,91,0,0.0,127500.0,127500.0,27500.0
124,Israel Skinner,flat,2500.0,100000.0,50000.0,73,0,0.0,82500.0,82500.0,-17500.0
125,Mara Hobbs,flat,2500.0,100000.0,50000.0,78,0,0.0,95000.0,95000.0,-5000.0
126,Brendan Huff,flat,2500.0,100000.0,50000.0,84,0,0.0,110000.0,110000.0,10000.0
127,Karsyn Ho,flat,2500.0,100000.0,50000.0,71,0,0.0,77500.0,77500.0,-22500.0
128,Morgan Best,flat,2500.0,100000.0,50000.0,86,0,0.0,115000.0,115000.0,15000.0
129,Lexie Daugherty,flat,2500.0,100000.0,50000.0,75,0,0.0,87500.0,87500.0,-12500.0
130,Turner Miles,flat,2500.0,100000.0,50000.0,94,0,0.0,135000.0,135000.0,35000.0
131,Alessandra Benjamin,flat,2500.0,100000.0,50000.0,76,0,0.0,90000.0,90000.0,-10000.0
132,Kyro Stuart,flat,2500.0,100000.0,50000.0,73,0,0.0,82500.0,82500.0,-17500.0
133,Stormi Cooper,flat,2500.0,100000.0,50000.0,67,0,0.0,67500.0,67500.0,-32500.0
134,Jonathan Shelton,flat,2500.0,100000.0,50000.0,59,0,0.0,47500.0,47500.0,-52500.0
135,Makenzie Arroyo,flat,2500.0,100000.0,50000.0,75,0,0.0,87500.0,87500.0,-12500.0
136,Alberto Abbott,flat,2500.0,100000.0,50000.0,78,0,0.0,95000.0,95000.0,-5000.0
137,Melany Lim,flat,2500.0,100000.0,50000.0,85,0,0.0,112500.0,112500.0,12500.0
