bot_id,bot_name,strategy,base_bet,starting_pool,table_max,rounds_played,rounds_capped,final_playing_pool,final_winnings,final_total,net_profit
169,Beatrice Sexton,martingale,100.0,100000.0,50000.0,617,1,0.0,115700.0,115700.0,15700.0
170,Mylo Walton,martingale,100.0,100000.0,50000.0,529,1,0.0,122400.0,122400.0,22400.0
171,Scarlet O’Donnell,martingale,100.0,100000.0,50000.0,464,3,0.0,110900.0,110900.0,10900.0
172,Lian Lowe,martingale,100.0,100000.0,50000.0,410,1,0.0,117600.0,117600.0,17600.0
173,Amari Wyatt,martingale,100.0,100000.0,50000.0,553,3,0.0,119700.0,119700.0,19700.0
174,Sam Hampton,martingale,100.0,100000.0,50000.0,566,1,0.0,104900.0,104900.0,4900.0
175,Leona Reese,martingale,100.0,100000.0,50000.0,113,1,0.0,24200.0,24200.0,-75800.0
176,Alijah Parra,martingale,100.0,100000.0,50000.0,383,2,0.0,110800.0,110800.0,10800.0
177,Dalary Lawrence,martingale,100.0,100000.0,50000.0,393,2,0.0,95500.0,95500.0,-4500.0
178,Kaleb Conrad,martingale,100.0,100000.0,50000.0,442,2,0.0,117400.0,117400.0,17400.0
179,Bexley Gonzales,martingale,100.0,100000.0,50000.0,650,1,0.0,126000.0,126000.0,26000.0
180,Brayden Bentley,martingale,100.0,100000.0,50000.0,621,3,0.0,125600.0,125600.0,25600.0
181,Jaylin Maldonado,martingale,100.0,100000.0,50000.0,406,2,0.0,101600.0,101600.0,1600.0
182,Javier Ellison,martingale,100.0,100000.0,50000.0,321,2,0.0,84000.0,84000.0,-16000.0
183,Raina Greene,martingale,100.0,100000.0,50000.0,650,2,0.0,132400.0,132400.0,32400.0
184,Griffin Robbins,martingale,100.0,100000.0,50000.0,376,1,0.0,93700.0,93700.0,-6300.0
185,Stevie McCall,martingale,100.0,100000.0,50000.0,49,1,0.0,6400.0,6400.0,-93600.0
186,Kiaan Kelly,martingale,100.0,100000.0,50000.0,458,1,0.0,117500.0,117500.0,17500.0
187,Ruby McDowell,martingale,100.0,100000.0,50000.0,336,1,0.0,74400.0,74400.0,-25600.0
188,Lachlan Callahan,martingale,100.0,100000.0,50000.0,432,1,0.0,109600.0,109600.0,9600.0
189,Kimber Vu,martingale,100.0,100000.0,50000.0,742,2,0.0,114600.0,114600.0,14600.0
190,Kamdyn Barton,martingale,100.0,100000.0,50000.0,576,1,0.0,125800.0,125800.0,25800.0
191,Danna Lloyd,martingale,100.0,100000.0,50000.0,567,3,0.0,119600.0,119600.0,19600.0
192,Zaire Cook,martingale,100.0,100000.0,50000.0,413,2,0.0,106300.0,106300.0,6300.0
193,Aaliyah Brewer,martingale,100.0,100000.0,50000.0,611,2,0.0,129900.0,129900.0,29900.0
194,Cruz Woodard,martingale,100.0,100000.0,50000.0,566,1,0.0,124000.0,124000.0,24000.0
195,Aubrie Barr,martingale,100.0,100000.0,50000.0,115,1,0.0,30000.0,30000.0,-70000.0
196,Harley O’Connor,martingale,100.0,100000.0,50000.0,489,3,0.0,104700.0,104700.0,4700.0
197,Charli Tucker,martingale,100.0,100000.0,50000.0,473,2,0.0,112200.0,112200.0,12200.0
198,Ivan Benton,martingale,100.0,100000.0,50000.0,296,2,0.0,94800.0,94800.0,-5200.0
199,Anais Ortiz,martingale,100.0,100000.0,50000.0,566,3,0.0,121100.0,121100.0,21100.0
200,Landon Shields,martingale,100.0,100000.0,50000.0,482,2,0.0,117900.0,117900.0,17900.0
201,Analia Marshall,martingale,100.0,100000.0,50000.0,495,2,0.0,115800.0,115800.0,15800.0
202,Kaiden Lucas,martingale,100.0,100000.0,50000.0,342,2,0.0,80100.0,80100.0,-19900.0
203,Phoenix King,martingale,100.0,100000.0,50000.0,349,3,0.0,113800.0,113800.0,13800.0
204,Julian Foley,martingale,100.0,100000.0,50000.0,323,1,0.0,98300.0,98300.0,-1700.0
205,Zaylee Leach,martingale,100.0,100000.0,50000.0,699,3,0.0,133600.0,133600.0,33600.0
206,Westin Mathis,martingale,100.0,100000.0,50000.0,580,1,0.0,124900.0,124900.0,24900.0
207,Anne Walker,martingale,100.0,100000.0,50000.0,569,1,0.0,112200.0,112200.0,12200.0
208,Luke Cervantes,martingale,100.0,100000.0,50000.0,442,1,0.0,79200.0,79200.0,-20800.0
209,Aylin Villalobos,martingale,100.0,100000.0,50000.0,328,1,0.0,104100.0,104100.0,4100.0
210,Reuben Mendez,martingale,100.0,100000.0,50000.0,410,3,0.0,92700.0,92700.0,-7300.0
211,Londyn Galindo,martingale,100.0,100000.0,50000.0,528,3,0.0,122500.0,122500.0,22500.0
212,Salvatore Phelps,martingale,100.0,100000.0,50000.0,201,1,0.0,34600.0,34600.0,-65400.0
213,Laney Jacobs,martingale,100.0,100000.0,50000.0,189,3,0.0,80200.0,80200.0,-19800.0
214,Bryan Jensen,martingale,100.0,100000.0,50000.0,660,2,0.0,121100.0,121100.0,21100.0
215,Jane Conley,martingale,100.0,100000.0,50000.0,660,1,0.0,130800.0,130800.0,30800.0
216,Marvin Gordon,martingale,100.0,100000.0,50000.0,359,1,0.0,54000.0,54000.0,-46000.0
217,Taylor Huff,martingale,100.0,100000.0,50000.0,453,2,0.0,110200.0,110200.0,10200.0
218,Finnley Cano,martingale,100.0,100000.0,50000.0,371,3,0.0,84900.0,84900.0,-15100.0
219,Egypt Travis,martingale,100.0,100000.0,50000.0,545,1,0.0,106100.0,106100.0,6100.0
220,Willie Gilbert,martingale,100.0,100000.0,50000.0,478,1,0.0,88100.0,88100.0,-11900.0
221,Jocelyn Gibbs,martingale,100.0,100000.0,50000.0,629,1,0.0,130200.0,130200.0,30200.0
222,Deacon Felix,martingale,100.0,100000.0,50000.0,322,1,0.0,99600.0,99600.0,-400.0
223,Paisleigh Stone,martingale,100.0,100000.0,50000.0,670,1,0.0,129200.0,129200.0,29200.0
224,Finn Mann,martingale,100.0,100000.0,50000.0,249,1,0.0,63500.0,63500.0,-36500.0
225,Paislee Mendez,martingale,100.0,100000.0,50000.0,21,1,0.0,3300.0,3300.0,-96700.0
226,Arthur Avalos,martingale,100.0,100000.0,50000.0,68,1,0.0,12100.0,12100.0,-87900.0
227,Paloma Carroll,martingale,100.0,100000.0,50000.0,433,1,0.0,114800.0,114800.0,14800.0
228,Oscar Hughes,martingale,100.0,100000.0,50000.0,381,1,0.0,83400.0,83400.0,-16600.0
229,Samantha Munoz,martingale,100.0,100000.0,50000.0,54,1,0.0,6200.0,6200.0,-93800.0
230,Justin Bonilla,martingale,100.0,100000.0,50000.0,602,1,0.0,113800.0,113800.0,13800.0
231,Romina Lozano,martingale,100.0,100000.0,50000.0,527,1,0.0,125400.0,125400.0,25400.0
232,Boone Cardenas,martingale,100.0,100000.0,50000.0,673,2,0.0,131700.0,131700.0,31700.0
233,Raven Hobbs,martingale,100.0,100000.0,50000.0,765,2,0.0,137400.0,137400.0,37400.0
234,Brendan Lopez,martingale,100.0,100000.0,50000.0,406,1,0.0,110100.0,110100.0,10100.0
235,Gianna Gaines,martingale,100.0,100000.0,50000.0,269,1,0.0,65400.0,65400.0,-34600.0
236,Talon Shannon,martingale,100.0,100000.0,50000.0,221,1,0.0,68200.0,68200.0,-31800.0
237,Harlee Pena,martingale,100.0,100000.0,50000.0,652,1,0.0,130300.0,130300.0,30300.0
238,Marcus Stuart,martingale,100.0,100000.0,50000.0,320,1,0.0,66000.0,66000.0,-34000.0
239,Stormi Pope,martingale,100.0,100000.0,50000.0,423,3,0.0,120100.0,120100.0,20100.0
240,Gunnar Figueroa,martingale,100.0,100000.0,50000.0,367,2,0.0,108000.0,108000.0,8000.0
241,Lilith Cantu,martingale,100.0,100000.0,50000.0,349,1,0.0,102500.0,102500.0,2500.0
242,Anakin Daniel,martingale,100.0,100000.0,50000.0,447,3,0.0,117700.0,117700.0,17700.0
243,Joy Lawrence,martingale,100.0,100000.0,50000.0,615,1,0.0,124600.0,124600.0,24600.0
244,Kaleb Lowe,martingale,100.0,100000.0,50000.0,268,2,0.0,94300.0,94300.0,-5700.0
245,Amari Frost,martingale,100.0,100000.0,50000.0,485,1,0.0,102600.0,102600.0,2600.0
246,Dario Ashley,martingale,100.0,100000.0,50000.0,213,1,0.0,35500.0,35500.0,-64500.0
247,Khalani Hammond,martingale,100.0,100000.0,50000.0,573,3,0.0,123100.0,123100.0,23100.0
248,Francis Fitzpatrick,martingale,100.0,100000.0,50000.0,504,1,0.0,121300.0,121300.0,21300.0
249,Annabella Sharp,martingale,100.0,100000.0,50000.0,597,1,0.0,121000.0,121000.0,21000.0
250,Royce Berry,martingale,100.0,100000.0,50000.0,510,2,0.0,112400.0,112400.0,12400.0
251,Annabelle Shelton,martingale,100.0,100000.0,50000.0,608,1,0.0,131700.0,131700.0,31700.0
252,Leonel Rasmussen,martingale,100.0,100000.0,50000.0,333,1,0.0,85500.0,85500.0,-14500.0
253,Esperanza Lara,martingale,100.0,100000.0,50000.0,469,3,0.0,117500.0,117500.0,17500.0
254,Caiden Tucker,martingale,100.0,100000.0,50000.0,177,1,0.0,68200.0,68200.0,-31800.0
255,Esther Crosby,martingale,100.0,100000.0,50000.0,545,2,0.0,123100.0,123100.0,23100.0
256,Tristen Roy,martingale,100.0,100000.0,50000.0,553,1,0.0,121100.0,121100.0,21100.0
257,Savanna Stone,martingale,100.0,100000.0,50000.0,418,2,0.0,108500.0,108500.0,8500.0
258,Finn Spears,martingale,100.0,100000.0,50000.0,549,1,0.0,123800.0,123800.0,23800.0
259,Isabela Garcia,martingale,100.0,100000.0,50000.0,762,1,0.0,132400.0,132400.0,32400.0
260,James Arellano,martingale,100.0,100000.0,50000.0,413,2,0.0,79900.0,79900.0,-20100.0
261,Faye Daugherty,martingale,100.0,100000.0,50000.0,571,0,0.0,128200.0,128200.0,28200.0
262,Turner Gomez,martingale,100.0,100000.0,50000.0,23,1,0.0,2400.0,2400.0,-97600.0
263,Natalie Phelps,martingale,100.0,100000.0,50000.0,132,1,0.0,44400.0,44400.0,-55600.0
264,Hamza Hendrix,martingale,100.0,100000.0,50000.0,471,3,0.0,117800.0,117800.0,17800.0
